Sentence,Type
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7622&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=hardison&password=tridentino&nombre=junior&apellidos=rub%edn+rovira&email=millman.brower%40youtubed.ms&dni=38859212e&direccion=cami+can+estade+146%2c+4-e&ciudad=guadamur&cp=09343&provincia=navarra&ntc=1665359962129955&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=almena&password=chavola&nombre=monserrat&apellidos=cambareri+balaguera&email=claesson%40tantra-gay.tr&dni=62193152w&direccion=avenida+de+la+musica+espa%f1ola%2c+19+11%3fh&ciudad=rabanales&cp=28170&provincia=ja%e9n&ntc=7029964548308616&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=85&cantidad=51&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=beatriz&pwd=espartar&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1978&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=sergeant&password=mara95ra&nombre=segunda&apellidos=ascencao+kuschel&email=braden%4011horas.gi&dni=05554476e&direccion=primavera+131%2c+&ciudad=campo+de+criptana&cp=05190&provincia=teruel&ntc=7937654021640685&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=knittel&password=tenis&nombre=martiniano&apellidos=aramburu+beltrami&email=hensen-camrdiel%40sexl.cl&dni=62703335e&direccion=paseo+de+santa+lucia+85%2c+&ciudad=utiel&cp=17834&provincia=madrid&ntc=9176854595185415&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=85&cantidad=81&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=aideen&pwd=22s281t9l21o&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5483&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=gennaro&password=931id9o49l&nombre=serapio&apellidos=ruibal+novials&email=friebus%40tintaultravioleta.cc&dni=68376607e&direccion=calle+arco+iris+193+11-b&ciudad=bellmunt+d%27urgell&cp=43530&provincia=la+rioja&ntc=5117530753389695&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=curran&password=0r3nd0554&nombre=tadeo&apellidos=gilibert+ayj%f3n&email=sandlers.ravero5%40beatrizbalado.eu&dni=84316271l&direccion=lavanderas%2c+43+&ciudad=joarilla+de+las+matas&cp=43780&provincia=%c1vila&ntc=6067197368093141&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=85&cantidad=58&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=rimantas&pwd=tro1as&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9090&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=broddy&password=sa-r48n&nombre=laila&apellidos=fijo+yax&email=fokas%40shamballa-es.sz&dni=33198749c&direccion=masia+can+tiano+s%2fn%2c+2%3ff&ciudad=vallfogona+de+ripoll%e8s&cp=12499&provincia=c%e1ceres&ntc=4290093924411618&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=willcock&password=806pez1n1&nombre=albana&apellidos=figeac+bel&email=lormer%40callalelaboca.lb&dni=87110948n&direccion=c%2f+parque+covaresa%2c+180%2c+&ciudad=mansilla+de+las+mulas&cp=20490&provincia=barcelona&ntc=1255971137638445&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=85&cantidad=39&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bustillo&pwd=pescoz%f3n&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1346&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=morganne&password=quebradillo&nombre=higinia&apellidos=chocano+paramo&email=stroch.vesota%40gnu%f1ez.gi&dni=01105274d&direccion=calle+esgrima+15+6%3fd&ciudad=salvadi%f3s&cp=31229&provincia=ja%e9n&ntc=8446409112714886&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kristjan&password=cont2nte&nombre=edita&apellidos=estap%e9+segarra&email=kyrana%40ciaplast.mo&dni=61479392r&direccion=beatos+mena+y+navarrete+67%2c+11%3fd&ciudad=avi%f3n&cp=31657&provincia=soria&ntc=2893190534674100&b1=registrar,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bouroncl&pwd=band5rillazo&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5018&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=garito4&password=morra&nombre=marcia&apellidos=orfila+ochotorrena&email=downey_oughton%40almeriastella.ae&dni=93805097b&direccion=pasaje+tierruca%2c+128%2c+&ciudad=castell+de+castells&cp=42113&provincia=teruel&ntc=1153905778243481&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=pippert&password=compasiona5do&nombre=silvano&apellidos=aldeta+marnetti&email=williams.buckingham%40pastahut.net&dni=62093064x&direccion=cuba%2c+169+2-d&ciudad=sierro&cp=23530&provincia=la+rioja&ntc=9250943106365257&b1=registrar,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=pacheco&pwd=estil%f3bat_o&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4543&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=pankaj&password=anastasia&nombre=amael&apellidos=marzoa+diez&email=majewski%40soycastellano.zm&dni=74017554n&direccion=c%2f+rancho+de+animas%2c+157+1d&ciudad=tembleque&cp=09681&provincia=palencia&ntc=7479909110470147&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=wakako&password=milamores&nombre=river&apellidos=ulloa+morl%e9&email=cowell_vazzoler%40streaptease.pr&dni=89154256t&direccion=c%2f+riu+onyar+65%2c+12%3fb&ciudad=cascajares+de+la+sierra&cp=33954&provincia=burgos&ntc=3892375017170187&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=39&cantidad=18&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=manning&pwd=saturnal&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3318&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=nativida&password=6907a6al&nombre=mail%e9n&apellidos=fidalgo&email=galwey_ironside%40casadedurcal.com&dni=35121093r&direccion=camino+enix+s%2fn+&ciudad=cuenca+de+campos&cp=13350&provincia=segovia&ntc=0177081626081861&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=fysh&password=in93i5t555i8&nombre=baroncio&apellidos=crespi+loaiza&email=huddleston%40easyviaggio.th&dni=41383398g&direccion=ismael+serrano%2c+143+&ciudad=villarroya+del+campo&cp=17161&provincia=barcelona&ntc=1769688171302236&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam%f3n+ib%e9rico&precio=100&cantidad=32&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=farrah&pwd=sim10&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2670&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=vandewat2&password=casuch%2ba&nombre=dhevi&apellidos=corvo&email=lemons.horrocks%4011horas.um&dni=96676664m&direccion=calle+benidorm+73+13-h&ciudad=matarrubia&cp=08231&provincia=murcia&ntc=6508542119029834&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=yuyi&password=r%e1mneo&nombre=bernardo&apellidos=uterga+sort&email=monti%40asyra.mu&dni=97887901q&direccion=av.+juan+de+austria+143+3%3fd&ciudad=huerta+del+marquesado&cp=46172&provincia=lleida&ntc=6202971897742782&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=85&cantidad=19&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mer&pwd=d0suell81ar3s&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8884&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=mignonne&password=desen8alin0ar&nombre=geraldo&apellidos=zurdo&email=nolan%40lesionesmusculares.aw&dni=48159318d&direccion=lugar+outeiro+124+11-d&ciudad=vilardev%f3s&cp=19180&provincia=granada&ntc=1899475153480936&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tipping&password=anita&nombre=cesarian&apellidos=bujald%f3n+casagran&email=houk%40auditar.com.ru&dni=35726129e&direccion=calle+tio+gregorio+borrico%2c+120+&ciudad=ribes+de+freser&cp=15801&provincia=zamora&ntc=1539292218607992&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam%f3n+ib%e9rico&precio=85&cantidad=29&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=olivie&pwd=rec616a&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8732&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=japp&password=enchuletar&nombre=sof%eda&apellidos=brunet+guell&email=ries%40enmallorca.com.tj&dni=28924603x&direccion=pujalt%2c+185%2c+&ciudad=fuentenava+de+j%e1baga&cp=46410&provincia=murcia&ntc=3974578373052924&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=salwa&password=arable&nombre=xenia&apellidos=lagares+planelles&email=dimitri%40farma-job.gl&dni=24474366c&direccion=rua+o+marco%2c+34+&ciudad=puente+viesgo&cp=34247&provincia=ourense&ntc=4516056040454492&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam%f3n+ib%e9rico&precio=39&cantidad=25&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=artair9&pwd=escarnidor&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2877&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=hdi&password=filis&nombre=isacio&apellidos=ciurans+mireles&email=newkirk-tomarchio%40addl.gu&dni=39703392x&direccion=carrer+consolat+del+mar%2c+176+12h&ciudad=sanl%facar+de+barrameda&cp=03700&provincia=barcelona&ntc=2287778208334287&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kmem&password=i8la21e0a&nombre=ranquel&apellidos=astor+bobet&email=kurtz%40nomao.us&dni=76657172n&direccion=toros+de+guisando+53+4-g&ciudad=cabu%e9rniga&cp=13195&provincia=tarragona&ntc=7084512881729685&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=85&cantidad=41&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bisson15&pwd=berra%d1a&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1638&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ambroise&password=dextrorso&nombre=berno&apellidos=bargall%f3&email=uray%40hosterialasmajadillas.pt&dni=75985172a&direccion=c%2f+ankara+29+10%3fd&ciudad=villanueva+del+duque&cp=48195&provincia=palencia&ntc=2976744623292066&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=naujoks&password=2n3o9580i432i0a6&nombre=ant%fa&apellidos=iturbe+munuera&email=baotiste4%40esmeraldas.org.bg&dni=64696199m&direccion=pl.+de+belen+35+2e&ciudad=fuentelencina&cp=08795&provincia=navarra&ntc=5469681368008554&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=39&cantidad=83&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=engelhar&pwd=simpatizar&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7316&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=shuang&password=i931587&nombre=yannice&apellidos=becares+alumbreo&email=bets_taube%40carloshoya.com.cc&dni=44400571z&direccion=costureras%2c+38%2c+3%3fh&ciudad=fuente+de+san+esteban%2c+la&cp=27956&provincia=teruel&ntc=4809346017466536&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=nami&password=pulmo%21naria&nombre=octavio&apellidos=ayllon+bermejo&email=mukhopadhyaya%40fest-tv.tz&dni=76973319r&direccion=beethoven%2c+96+1%3ff&ciudad=valderrey&cp=50294&provincia=c%e1ceres&ntc=2721554863162249&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam%f3n+ib%e9rico&precio=100&cantidad=28&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=smeenk&pwd=casquiblanda&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8981&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=rhodes&password=sangriza&nombre=chiemi&apellidos=joyo+sampera&email=pinza6%40ac-activos.dz&dni=27569206a&direccion=praza+alferez+povisional+s%2fn+&ciudad=casar+de+escalona%2c+el&cp=33535&provincia=toledo&ntc=4894713318777939&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=jon&password=3i35arejo&nombre=amadis&apellidos=altayo+castro&email=leasisfull%40eldeseodepecar.tv&dni=15015643r&direccion=avenida+martinez+catena+64+&ciudad=villares+del+saz&cp=07810&provincia=tarragona&ntc=4527461121565061&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=jam%f3n+ib%e9rico&precio=100&cantidad=97&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ghaemian&pwd=mediado&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8210&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=morearty&password=a085628o&nombre=johanna&apellidos=polo+butticaz&email=hilsdon-cano%40satellites.va&dni=49254323f&direccion=cami+d%27+esplugues+147+13%3fa&ciudad=higuera+de+las+due%f1as&cp=39790&provincia=navarra&ntc=6732076247233294&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=liesie&password=retazo&nombre=alepio&apellidos=escalante+privado&email=sixkillef3%40baltasarsantos.edu&dni=82617066p&direccion=calle+veronica+48%2c+&ciudad=veganzones&cp=03579&provincia=c%f3rdoba&ntc=4067676531310167&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85&cantidad=52&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=dilen&pwd=mi865ad4&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9787&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=popescu&password=drup%c1cea&nombre=roscoe&apellidos=mares+mulleras&email=edson-leith%40lettere.pk&dni=72622617w&direccion=c%2f+los+huerfanos+98+&ciudad=navia&cp=50546&provincia=%c1vila&ntc=1023064024469079&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=subroto&password=chafariz&nombre=jacob&apellidos=pruneda+de+velasco&email=levitsky.regas%40quadernideilgarda.tn&dni=17060209m&direccion=calle+nardo+135+&ciudad=granjuela%2c+la&cp=05560&provincia=tarragona&ntc=1149187161333314&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85&cantidad=38&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=veneice&pwd=acuerdado&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3098&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=savard&password=ant%edgeno&nombre=margarita&apellidos=domonte+mares&email=kirksey9%40reidesa.li&dni=51643793f&direccion=calle+andres+cassinello%2c+12+&ciudad=molares%2c+los&cp=30730&provincia=%c1vila&ntc=2159404260663275&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=maika&password=f0anh5eso&nombre=crispino&apellidos=berni%e9+c%e1rcel&email=rosulkova8%40barnicesultravioleta.do&dni=81886590n&direccion=c%2f+valles+167%2c+&ciudad=daganzo+de+arriba&cp=34440&provincia=c%f3rdoba&ntc=5597091457964469&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=vino+rioja&precio=100&cantidad=27&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=lily&pwd=c-alchuda&remember=on&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7748&b1=confirmar,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=jiayi&password=pasanza&nombre=laureano&apellidos=vallcorba+ramis&email=arriaga.schevlor%40lamasguapa.gob&dni=40696463x&direccion=jaenar%2c+22+7a&ciudad=ser%f3n&cp=49149&provincia=la+rioja&ntc=6155299041444654&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=bry&password=desterrada&nombre=fabriciano&apellidos=p%e1rraga+bricat&email=kleiman.kanze%40chaqueta.com.is&dni=64747115e&direccion=camino+punta+al+mar%2c+150+&ciudad=villalube&cp=20491&provincia=sevilla&ntc=5546525855546960&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=39&cantidad=97&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bartosze&pwd=nec2o6anc05&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=299&b1=pasar+por+caja,Benign
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ibby&password=florec4dor&nombre=honoria&apellidos=carcanoux&email=albertson%40elpaisaje.lu&dni=22085830b&direccion=calle+jardin+de+san+federico%2c+92+4%3fa&ciudad=mansilla+mayor&cp=13333&provincia=lleida&ntc=2951491745440888&b1=registrar,Benign
http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=macmulli6&password=e676i9t2r&nombre=faustino&apellidos=torrus+gozzer&email=dina%40cementoscalibra.py&dni=07434331h&direccion=c%2f+comunidad+de+la+rioja%2c+95+&ciudad=pino+del+oro&cp=49580&provincia=c%e1ceres&ntc=1910117961553498&b1=registrar,Benign
http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=39&cantidad=5&b1=a%f1adir+al+carrito,Benign
http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=leonida&pwd=6sp6n700o3&remember=off&b1=entrar,Benign
http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6693&b1=pasar+por+caja,Benign
